hist_avg_price,hist_stdev_price,ct,name,latest_avg_price,latest_stdev_price,avg_30d,item_score,classes,slots,rank_in_slot,min_seller,min_price
82.089552238805965,32.217881042790218,67,Mithril-Runed Tunic,,,,-11.0,50175,131072,199,,
322.052401746725,99.033384659422069,229,Blackened Crystalline Robe,,,,-11.5,15360,131072,200,,
89.291970802919735,135.35496685059064,2466,Siren Scale Robe,,,99.0,-15.0,8192,131072,201,,
418.9655172413793,123.50086256454726,29,Mithril Breastplate,,,250.0,-15.5,33183,131072,202,,
50.0,0.0,62,Sarnak Emblazened Tabard,,,,-16.0,50143,131072,203,,
26571.830985915494,5382.7621902186384,3550,Mana Robe,25000.0,0.0,25000.0,-17.0,15360,131072,204,Gwynnbleid,25000
17.5,8.3140803233990717,118,Breastplate of Ro,,,17.268518518518512,-18.0,4,131072,205,,
500.0,0.0,17,Sebilite Scale Coat,,,,-19.0,33695,131072,206,,
187.19512195121959,45.6658061755022,246,Shadow Rage Tunic,,,,-21.0,32768,131072,207,,
900.359066427289,199.81990178091621,1114,Robe of Asphyxiation,,,745.41284403669738,-21.0,8192,131072,207,,
1126.967213114754,1442.1800281984295,610,Darkforge Breastplate,,,1943.6090225563912,-22.0,16,131072,209,,
646.37718396711193,897.36029887005725,1946,Flowing Black Robe,,,5000.0,-23.0,15360,131072,210,,
231.76,192.05001199691176,575,Froglok Scale Chestplate,,,235.02713178294567,-24.5,33695,131072,211,,
90.2127659574468,13.950157525360215,188,Crafted Breastplate,,,,-25.5,1,131072,212,,
26.329113924050631,34.757411666247044,237,Robe of the Keeper,,,10.0,-26.0,15360,131072,213,,
63.612403100775204,70.656670338443774,645,Totemic Breastplate,,,,-26.0,512,131072,213,,
9.0,0.0,127,Thaumaturgist's Robe,,,,-28.5,15360,131072,215,,
100.0,0.0,111,Valorium Chestplate,100.0,0.0,100.0,-29.5,4,131072,216,Shopsafe,100
441.29303621169936,99.565163457009888,1795,Ceremonial Iksar Chestplate,500.0,0.0,457.54936120789785,-31.0,33695,131072,217,Stacy,500
272.7496433666193,138.29729617925912,1402,Rubicite Breastplate,250.0,0.0,305.20428015564204,-35.0,33695,131072,218,Stacy,250
4000.0,0.0,61,Cobalt Breastplate,,,,-37.0,1,131072,219,,
69.642857142857139,24.640269015229062,56,Chestplate of the Constant,,,50.0,-46.0,2,131072,220,,
323.58689839572207,200.73607304007567,748,Golden Efreeti Chestplate,,,200.0,-47.5,65535,131072,221,,
69.745454545454535,35.269151851570385,275,Bloodstained Tunic,,,,-48.0,33695,131072,222,,
94.583333333333343,15.605204547316427,120,Goblin Forged Chainmail Coat,,,,-56.0,33695,131072,223,,
42.711886304909591,19.278336803707912,774,Minotaur Ribcage,,,,-58.5,413,131072,224,,
47.839771101573675,57.955101364414539,699,Charred Guardian Breastplate,,,113.97058823529414,-69.5,151,131072,225,,
102.31578947368421,54.612118300798578,114,Brown Chitin Protector,,,,-74.5,32,131072,226,,
31.884146341463421,76.761545186588819,492,Enameled Black Chestplate,,,999.0,-75.0,151,131072,227,,
77.205882352941174,24.994552783462954,136,Ruined Scaled Coat,,,,-88.0,33695,131072,228,,
200.0,0.0,3776,Tainted Darksteel Breastplate,,,,-90.0,151,131072,229,,
984.85320468642317,122.11674948687482,1451,Plasmatic Priest Robe,,,,-92.0,6146,131072,230,,
600.0,0.0,65,Crystal Chitin Chestguard,,,,-93.0,33727,131072,231,,
152.13595583160807,127.51202293736995,2898,Blazing Breastplate of Fennin Ro,,,200.0,-98.5,151,131072,232,,
55.0,0.0,234,Chestplate of the Dark Flame,,,,-126.5,21,131072,233,,
1534.376811594203,442.96742379197491,414,Corroded Breastplate,,,1534.376811594203,-150.0,151,131072,234,,
12475.595702971852,4703.9273567344162,12753,Flameshield Stone,,,9810.4631217838778,25.0,65535,394752,1,,
1634.0782122905027,482.36185322964423,358,Experimental Gem of Haste,,,,40.0,65535,104126,1,,
505.0,700.035713374682,2,Sodalite,,,1000.0,30.0,65535,3588,1,,
2867.8796046720586,3031.1389865366286,43407,Stone of Mind Control,1500.0000000000039,707.11492640504957,2019.9011997177138,195.0,65535,1048928,1,Venntrader,500
460.15224845694115,469.86380874250165,10207,Gleaming Stone of Ferocity,,,940.26350461133063,130.0,65535,1048928,2,,
17315.293511843483,7322.6060422088958,3884,Torque of the Wyrmlord,10000.0,0.0,10387.700534759355,620.5,50175,1696,1,Bankoflazarus,10000
17315.293511843483,7322.6060422088958,3884,Torque of the Wyrmlord,10000.0,0.0,10387.700534759355,620.5,50175,1696,1,Ntovonly,10000
2177.0392749244711,3959.8689519521508,331,Seru's Torque,,,,611.0,65535,1696,3,,
212.00324149108593,416.08828513722517,617,Golden Efreeti Boots,,,176.38888888888891,5141.5,65535,524288,1,,
212.00324149108593,416.08828513722517,617,Golden Efreeti Boots,,,176.38888888888891,5141.5,65535,524288,1,,
24440.359841669659,9992.9925724370169,69475,Supple Slippers of Transformation,19179.999999999985,5189.4111054404239,19480.087633885098,1599.0,15360,524288,3,General,10000
58068.822957198427,32190.21561422501,2056,Boots of Shifting Time,150000.0,0.0,67056.75146771039,1562.0,151,524288,4,Abootonekay,150000
27138.607308006165,14017.337368043969,44116,Boots of Altered Perception,24975.000000000047,43.301760963616161,24438.948850305023,1548.0,33544,524288,5,Jefe,24900
29064.106322467727,7436.0537496563784,13713,Kira's Slippers,32966.666666666657,1438.4157154721677,33017.117684078046,1544.0,16480,524288,6,Billygoat,31900
29986.926911447081,15102.009167774087,46300,Sandals of Constant Change,29249.999999999978,7013.4558092253337,27525.544388609713,1543.0,16480,524288,7,Miseko,20000
28426.503860355831,12092.4331496213,23832,Nightmarish Boots of Conflict,35500.000000000087,11864.059430592559,32833.14520019295,1538.5,151,524288,8,Selas,25000
29604.175340768164,23175.424086427236,64560,Supple Slippers of the Stargazer,23850.000000000029,7983.9518631223191,21244.464574571335,1519.0,16480,524288,9,Poppet,12500
33099.729944591614,15550.552105059991,41510,Boots of Captive Screams,40000.0,5000.0602275396468,30591.64388243336,1516.0,33544,524288,10,Zeller,35000
49357.554450867079,15966.455645257573,4325,Steel Boots of the Slayer,,,29487.884615384621,1345.0,151,524288,11,,
27106.186951205967,13627.825264963347,8997,Flayed-Skin Spiked Boots,14000.0,0.0,24512.667928098392,1340.0,16480,524288,12,Halefires,14000
29528.633238778566,14940.809638708846,11986,Woven Chain Boots of Strife,22500.0,2500.1042948624804,21682.00522534292,1300.0,33544,524288,13,Bankoflazarus,20000
41505.681818181809,13939.428249847981,352,Battlemaster's Reinforced Boots,,,34702.380952380947,1297.0,151,524288,14,,
22798.884939052365,11559.467355403065,156856,Luxurious Satin Slippers,18862.499999999967,7551.1725757959339,20299.1566572962,1242.0,15360,524288,15,Ntovonly,11500
22798.884939052365,11559.467355403065,156856,Luxurious Satin Slippers,18862.499999999967,7551.1725757959339,20299.1566572962,1242.0,15360,524288,15,Bankoflazarus,11500
33981.481481481489,11543.245980995893,81,Glyphed Boots of Conflict,,,,1230.5,151,524288,17,,
17834.766862833862,10721.422875320128,2209,Lightning Blackened Chain Boots,,,5500.0,1221.5,33544,524288,18,,
8683.7606837606854,2816.5527022617475,468,Chaos-Imbued Leather Boots,,,,1221.5,16480,524288,18,,
25273.482603910972,9523.9550312633037,35439,Silken Slippers of Discordant Magic,24166.666666666682,7728.1244478599756,24540.550724637687,1105.0,15360,524288,20,Bankoflazarus,17500
14548.701880035811,1221.2685901506575,1117,Boots of Despair,,,,1072.5,151,524288,21,,
7147.8190630048457,6283.257734653982,619,Sandals of Spectral Ferocity,,,,1012.0,16480,524288,22,,
12823.095823095822,3925.2746158701866,814,Discordant Sandals of Betrayal,,,13178.91373801917,1000.5,15360,524288,23,,
10698.897823102569,4413.2653161173612,5099,Hex-Linked Boots,9800.0,0.0,9800.0,1000.0,33544,524288,24,Lumiere,9800
9793.7819650067286,955.62138283385389,743,Blood-Glazed Boots,,,9800.0,992.0,151,524288,25,,
16000.0,0.0,328,Dakkamor's Boots of the Divine,,,16000.0,981.0,2,524288,26,,
14136.460554371002,3495.7716567348084,938,Shoes of Fleeting Fury,,,,980.5,16480,524288,27,,
16243.902439024387,430.74982732015707,164,Luvwen's Boots of Melody,,,16000.0,978.0,128,524288,28,,
15000.0,0.0,816,Trimdet's Boots of Chivalry,15000.0,0.0,15000.0,978.0,4,524288,28,General,15000
13504.415011037527,3610.6781995526403,906,Winged Storm Boots,,,,974.0,33544,524288,30,,
10670.934699103713,5114.5970924304811,1562,Sandals of Empowerment,,,,883.5,15360,524288,31,,
3681.4159292035392,1948.0981081650284,452,Aged Grey Suede Boots,,,,827.0,65535,524288,32,,
5823.9986282578875,3939.1626426594944,1458,Aneukian Sole Linings,,,,826.0,15360,524288,33,,
1550.0,833.23808979529633,8,Sable Shoes of Flame,,,,810.0,50175,524288,34,,
16000.0,0.0,419,Vadd's Boots of Elite Combat,,,16000.0,802.0,1,524288,35,,
1577.5549188156638,1381.7014826589007,1047,Reinforced Wyvern Boots,4000.0,0.0,4506.9306930693074,742.5,16480,524288,36,Bigpoppapizzaco,4000
8376.924102564104,2067.8218202920593,975,Steelslave Earthen Boots of Strategy,,,1706.2624999999998,717.5,32,524288,37,,
2399.1882680648851,3598.0961895921473,6103,Silvery Slippers of the Evoker,2400.0,0.0,2568.426501035196,709.5,2048,524288,38,Abootonekay,2400
5988.9908256880735,3102.254336403083,436,Boots of the Warmaster,,,1500.0,643.0,49629,524288,39,,
4586.3813229572015,840.90338009179447,257,Envenomed Moccasins,,,6000.0,631.0,49629,524288,40,,
1593.7484885126955,1693.9931524618232,1654,Linked Scale Boots,,,813.33333333333314,598.5,33544,524288,41,,
1514.0690817186182,1022.8564335174032,1187,Frayed Footpads,,,600.0,593.0,16480,524288,42,,
731.81818181818176,191.51270450667448,88,Plated Boots of Ill Fates,,,,570.0,151,524288,43,,
3590.2804014167641,1712.2701003406473,1694,Yttrium Studded Leather Boots,,,5810.9243697478987,570.0,65535,524288,43,,
1939.9999999999998,2048.0865787413913,777,Muramite Chain Boots of Battle,,,4960.8510638297848,557.5,33544,524288,45,,
2391.6243654822338,810.96968979773919,197,Velvet Slippers of Harmony,,,,543.0,15906,524288,46,,
442.23414179104469,595.77643102987156,1072,Soles of the Wallwalker,2500.0,0.0,1225.0,527.5,16480,524288,47,Laztrader,2500
381.50684931506851,70.468102178627859,73,Decayed Shoes of the Plaguebringer,,,,521.0,15906,524288,48,,
1571.9827586206902,369.40860617501426,232,Boots of Kylthorn,,,,507.5,151,524288,49,,
608.4375,217.34691533070716,160,Slippers of Dark Whispers,,,,502.5,15360,524288,50,,
50.0,0.0,131,Sirran's Boots of Insanity,,,,491.0,15906,524288,51,,
573.06105263157849,367.95001569087003,2375,Stoutfolk Sandals,,,574.23822714681432,483.0,15360,524288,52,,
440.0,177.08627999310889,90,Boots of the Wind,,,400.0,465.0,65535,524288,53,,
546.47887323943655,365.60360498202846,71,Boots of Warding,,,200.0,460.0,65535,524288,54,,
1953.125,1024.7671950516635,112,Grimling Plate Boots,,,,457.5,151,524288,55,,
564.84716157205241,267.087275067295,229,Sandals of Contemplation,,,1000.0,457.0,49629,524288,56,,
2415.6488549618321,1037.9131724857209,262,White Dragonscale Boots,,,2900.0,456.0,15906,524288,57,,
269.44444444444446,210.65259166341716,144,Sodden Turepta Hide Boots,,,,447.0,16480,524288,58,,
258.33333333333337,102.06207261596575,6,Boots of an Aged Mystic,,,,440.0,33544,524288,59,,
5000.0,0.0,210,Deathcaller's Slippers,,,,439.5,1024,524288,60,,
1091.4634146341466,439.47117523976607,287,Shadow Footpads,,,2500.0,430.5,49629,524288,61,,
2000.0,0.0,82,Royal Attendant Boots of Sand,,,,420.5,151,524288,62,,
2000.0,0.0,82,Royal Attendant Boots of Sand,,,,420.5,151,524288,62,,
410.5263157894737,205.19567041703084,19,Bloodied Boots of Dark Rites,,,,419.0,151,524288,64,,
2778.9551422319478,2013.3782096447017,914,Rurik-Plated Boots,,,965.38461538461536,418.5,151,524288,65,,
54.615384615384613,11.266014242982161,13,Woven Chain Boots,,,50.0,410.0,33544,524288,66,,
100.0,0.0,11,Soft Scale Slippers,,,100.0,403.0,49629,524288,67,,
840.54054054054086,764.56576617764608,37,Blood-Speckled Scaled Boots,,,,403.0,151,524288,67,,
458.24967018469613,302.22790249699005,3032,Feranskin Sandals,,,195.00000000000003,395.0,33544,524288,69,,
990.02608695652191,640.362618335711,1725,Boots of Slaughter,,,2012.1863799283158,359.0,151,524288,70,,
2632.487451199107,1344.0510680102332,1793,Boots of Silent Dreams,3500.0,0.0,2968.0100755667504,357.5,15906,524288,71,Mhongo,3500
1171.3483146067415,520.53079692911547,267,Brittlebone Sandals,,,900.0,357.0,15906,524288,72,,
95.3125,16.745973593044607,96,Geomancer's Petrified Slippers,,,,353.5,15360,524288,73,,
100.0,0.0,45,Sanguine Slippers,,,,351.5,15906,524288,74,,
215.51724137931035,66.729106192076372,116,Opalescent Scaled Boots,,,,340.0,33544,524288,75,,
4642.2429906542047,4356.4806666072645,535,Crimson Director's Boots,2500.0,0.0,850.0,333.5,151,524288,76,Laztrader,2500
125.43478260869564,47.986970738043162,69,Iridescent Scaled Boots,,,,323.5,16480,524288,77,,
171.02739726027397,75.979524398708108,73,Boots of Flowing Fire,,,,313.0,151,524288,78,,
164.65604498594192,254.96795731525555,1067,Slippers of Confusion,,,592.35074626865662,293.0,15360,524288,79,,
2344.0366972477063,745.22173494336778,327,Malevolent Boots of Suffering,,,3000.0,283.5,151,524288,80,,
20.0,0.0,57,Pungent Slimy Shoes,,,,259.5,15360,524288,81,,
40.0,0.0,28,Iron Silk Sandals,,,,232.0,65535,524288,82,,
173.33333333333331,282.90163190291662,3,Bone-Carved Boots,,,,228.5,49629,524288,83,,
250.0,0.0,22,Magnetic Boots,,,,228.0,151,524288,84,,
300.0,0.0,45,Boots of Stability,,,,224.0,15906,524288,85,,
40.0,0.0,238,Outrageous Boots of Splendor,,,,217.5,33544,524288,86,,
100.0,0.0,85,Boots of the Slavetrader,,,,211.0,151,524288,87,,
34.343434343434353,12.156430746444206,99,Leather Boots of the Seafarer,,,,204.5,16480,524288,88,,
22.663551401869157,17.821411716540474,107,Rain Soaked Sandals,,,,198.0,15360,524288,89,,
50.0,0.0,5,Bailiff's Plate Boots,,,,192.0,151,524288,90,,
50.0,0.0,37,Captive Coin Stone Sandals,,,,183.5,16480,524288,91,,
299.81165919282506,217.59882775715,446,Fabled Dwarven Work Boots,,,282.69230769230762,174.0,50175,524288,92,,
140.00000000000003,52.33670255931883,47,Luggald Scale Boots,,,139.99999999999997,172.5,33544,524288,93,,
329.079754601227,231.65483533857409,163,Boots of the Ancients,,,,172.0,33695,524288,94,,
634.43708609271539,399.84102801253306,151,Striped Raptor Hide Boots,,,,167.0,16448,524288,95,,
50.0,0.0,29,Greatbear Hide Boots,,,,154.0,49629,524288,96,,
25.531177829099306,1.5424765885335112,433,Sepultura Sandals,,,,143.5,15360,524288,97,,
101.36094674556213,104.47678547821157,169,Battered Explorer's Sandals,,,100.0,143.0,320,524288,98,,
164.23236514522824,326.16548092365878,482,Slippers of Dark Mana,,,855.81081081081084,140.5,15360,524288,99,,
805.98631698973759,569.81714386119734,877,Steelslave Bladed Boots,,,677.77036048064065,133.5,151,524288,100,,
281.18129770992357,369.67778274194029,524,Sandals of the Steadfast,,,90.0,127.0,65535,524288,101,,
350.0,100.0,4,Gray Suede Boots,,,,123.0,65535,524288,102,,
122.74311926605505,83.055448931663264,1090,Bile Soaked Shoes,,,50.0,120.0,16480,524288,103,,
350.0,0.0,42,Mithril Boots,,,,118.0,33695,524288,104,,
63.181818181818173,48.421842702408071,275,Red Silk Lined Boots,,,,117.0,15360,524288,105,,
50.0,0.0,70,Boots of Bladecalling,,,,115.5,4096,524288,106,,
52.4112426035503,15.097097926767416,338,Spider Fur-Lined Boots,,,,98.5,15360,524288,107,,
238.92857142857144,173.60797153461291,308,Plate Boots of Light,,,50.0,97.0,151,524288,108,,
200.0,0.0,370,Wolf Caller's Boots,,,,86.5,512,524288,109,,
36.274509803921568,29.301527292440976,459,Withered Leather Boots,,,,85.5,16930,524288,110,,
200.0,0.0,52,Sorcerer's Boots,,,,82.5,2048,524288,111,,
10.0,0.0,311,Boots of the Bonecaster,,,,82.5,1024,524288,111,,
881.66725352112678,119.89055937547457,568,Chokidai Hide Boots,,,,75.5,50175,524288,113,,
5403.4521739130441,2558.4191565636993,230,Fabled Journeyman's Boots,,,,72.5,65535,524288,114,,
75.0,0.0,651,Legionnaire Scale Boots,,,,69.0,1,524288,115,,
14.69455406471981,8.82302712231707,1267,Boots of Ro,,,5.0,66.0,4,524288,116,,
50.0,0.0,51,Raldukan Boots,,,,63.0,151,524288,117,,
50.0,0.0,171,Polished Tin Mail Boots,,,,55.0,33544,524288,118,,
83.938547486033514,23.380104068024,358,Loam Encrusted Lined Shoes,,,100.0,49.0,15360,524288,119,,
70.214285714285708,49.229098516901054,70,Iksar Hide Boots,,,,46.5,50175,524288,120,,
37.573964497041416,9.7300851082103978,169,Repugnant Leather Boots,,,,44.0,16480,524288,121,,
28.027397260273972,69.143887389359833,730,Twice-Stitched Sandals,,,,44.0,15360,524288,121,,
50.0,0.0,189,Elysian Boots,,,,42.5,32,524288,123,,
59.965437788018448,17.494603692365647,434,Dream Weaver Sandals,,,,39.5,15360,524288,124,,
103.48618090452258,73.119621539470572,796,Sarnak Hide Boots,,,125.0,35.0,32318,524288,125,,
115.10416666666667,29.938673501504176,192,Tribal War Boots,,,125.0,28.0,33695,524288,126,,
12.207792207792208,4.1510900904299834,616,Scaled Hierophant Boots,,,,20.0,512,524288,127,,
62.500000000000007,21.751571003527435,108,Rotting Flesh Boots,,,,20.0,15360,524288,127,,
68.627450980392155,11.003564484863485,51,Shiverback-hide Boots,,,,16.5,64,524288,129,,
58.019323671497581,19.643413716892,207,Crystallized Shadow Boots,,,,13.5,50135,524288,130,,
53.161577608142494,36.64459153433387,786,Blackened Mithril Boots,,,,10.0,32,524288,131,,
49.906832298136642,2.0475708983698055,483,Indicolite Boots,,,,8.5,1,524288,132,,
65.1609442060086,35.303992560607945,466,Moktor Boots,,,25.0,8.0,151,524288,133,,
161.45522388059698,342.17956011936678,134,Flayed Paebala Boots,,,,7.5,51199,524288,134,,
25.0,,1,Boots of Fire's Fury,,,,7.5,32768,524288,134,,
750.0,0.0,14,Boots of the Vindicator,,,,3.0,663,524288,136,,
50.0,0.0,340,Dark Assassin Boots,,,,3.0,33160,524288,136,,
200.0,0.0,53,Assassin's Boots,,,,2.0,256,524288,138,,
83.255813953488371,51.117089222991062,43,Shimmering Terror Hide Boots,,,50.0,2.0,50175,524288,138,,
49.0,0.0,42,Wild Lord's Sandals,,,,2.0,16384,524288,138,,
45.775862068965516,11.501400530199785,58,Kobold-hide Boots,,,,1.5,65535,524288,141,,
1430.2845528455289,1332.0191902836912,123,Darkforge Boots,,,,-2.5,16,524288,142,,
400.0,146.38501094227996,15,Crystal Chitin Boots,,,,-5.0,33727,524288,143,,
1.0,0.0,13,Shaded boots,,,,-5.0,65535,524288,143,,
152.67295597484275,7.7496401348429327,159,Black Ice Boots,,,,-6.5,33041,524288,145,,
212.00324149108593,416.08828513722517,617,Golden Efreeti Boots,,,176.38888888888891,-10.0,65535,524288,146,,
104.44285714285712,104.00154716930865,910,Blazing Boots of Fennin Ro,,,,-13.5,151,524288,147,,
44.626865671641788,14.6282286906811,201,Lambent Boots,,,,-13.5,128,524288,147,,
19.721472392638038,2.1927326452340776,815,Ravenscale Boots,,,,-18.5,256,524288,149,,
5.0,,1,Thorny Vine Boots,,,,-18.5,8,524288,149,,
185.22099447513813,157.88098466814773,362,Incarnadine Boots,,,100.0,-21.0,17,524288,151,,
100.0,0.0,180,Valorium Boots,,,100.0,-22.5,4,524288,152,,
545.7627118644067,94.578071222881036,177,Scaled Knight's Boots,,,,-22.5,4,524288,152,,
100.0,0.0,274,Black Fur Boots,,,,-24.0,512,524288,154,,
512.67716535433055,103.20767181784372,127,Journeyman's Boots,,,,-24.0,65535,524288,154,,
78.0120481927711,18.060530997179679,83,Shojen Boots,,,,-29.5,514,524288,156,,
13.230932203389832,2.3932976077225749,472,Gloomchain Boots,,,,-30.0,33544,524288,157,,
100.0,0.0,275,Boots of the Reliant,,,100.0,-32.0,2,524288,158,,
300.0,0.0,45,Boots of Stability,,,,-32.5,2,524288,159,,
257.54189944134066,114.59058621046168,179,Runed Protector's Boots,,,,-36.5,4,524288,160,,
353.00261780104728,221.88470320289957,382,Dwarven Work Boots,,,500.0,-38.0,50175,524288,161,,
30.0,0.0,62,Cobalt Boots,,,,-40.0,1,524288,162,,
700.0,0.0,890,Singing Steel Boots,,,,-44.0,128,524288,163,,
40.0,0.0,826,Deepwater Boots,,,40.0,-44.0,4,524288,163,,
817.07317073170714,548.82691637511118,287,Donal's Boots of Mourning,,,794.96402877697847,-44.0,2,524288,163,,
7.3000000000000007,4.3474130238568307,10,Cold Steel Boots,,,7.2999999999999989,-60.0,151,524288,166,,
250.0,0.0,137,Solid Coal of Prowess,,,,80.0,65535,917636,1,,
5.0,0.0,73,Silver Disk,,,,155.0,32767,18464,1,,
930.9044834307997,1437.65720281954,1026,Icy Orb of Tranquility,,,1927.2697547683924,100.0,65535,2072575,1,,
692.185007974482,264.59537660587728,627,Shaded Amice,,,400.0,490.0,65535,100,1,,
27.854889589905362,12.123160099960543,634,Runed Circlet,,,,6897.5,65535,4,1,,
250.35736677115983,220.22977751941684,319,Crown of King Tranix,,,,5171.0,65535,4,2,,
250.35736677115983,220.22977751941684,319,Crown of King Tranix,,,,5171.0,65535,4,2,,
27.854889589905362,12.123160099960543,634,Runed Circlet,,,,5156.0,65535,4,4,,
27.854889589905362,12.123160099960543,634,Runed Circlet,,,,5156.0,65535,4,4,,
32.806532663316574,35.998186642487404,796,Zaharn's Coronet,,,,4163.0,546,4,6,,
32.806532663316574,35.998186642487404,796,Zaharn's Coronet,,,,4163.0,546,4,6,,
49.364161849710925,33.896438041204313,1038,Executioners Hood,10.0,0.0,24.516129032258053,3313.0,49629,4,8,Shopsafe,10
85.4775,76.32682506190099,800,Crown of the Froglok Kings,,,20.0,3297.5,65535,4,9,,
25.0,0.0,19,Skull-shaped Barbute,,,,3295.0,33695,4,10,,
60.406249999999993,59.106884205128026,480,Platinum Tiara,,,,3266.0,31840,4,11,,
47.053402239448765,29.386114024595216,1161,Runed Cowl,,,100.0,2646.5,15906,4,12,,
23567.060338484203,10211.813431560257,54360,Twisted Crown of Consciousness,16124.999999999973,2239.8587659771906,17149.226305609285,1555.0,15360,4,13,Jefe,14700
16320.33361274098,10532.245010994315,14316,Headband of Heightened Cognizance,7500.0,0.0,9979.5419847328267,1555.0,16480,4,13,Miseko,7500
37754.608628421222,14444.684517258587,12934,Hammered Helm of Foresight,36500.0,1500.0579900643909,34615.384615384617,1550.0,151,4,15,Jumpa,35000
32851.294198721975,10124.033558586769,7981,Helm of Inventive Perception,35000.0,0.0,33706.60792951542,1526.0,33544,4,16,Lumiere,35000
20167.966406718657,7224.03324370768,1667,Kiranus' Tiara,,,,1518.0,15360,4,17,,
37312.495198184086,14634.182997803653,11454,Crown of the Forsaken,17500.0,7500.3274179819518,20735.112781954882,1344.0,151,4,18,Halefires,10000
28285.056666666667,15796.661878034605,3000,Headband of the Endless Night,,,19316.31578947368,1313.0,33544,4,19,,
11184.914841849146,10684.535204012273,2877,Ixt-Hide Skullcap,,,4940.2730375426618,1310.0,16480,4,20,,
21328.329333333353,11541.072301132937,22500,Shadowy Coif of Condemnation,18333.333333333314,2357.0749839812556,18121.563157894736,1289.0,16480,4,21,Halefires,15000
22142.857142857141,4442.2580040261219,119,Glyphed Helm of Conflict,,,,1241.5,151,4,22,,
9810.7670514165784,1602.9540800237805,2859,Chaos-Imbued Leather Skullcap,,,11734.2421875,1229.0,16480,4,23,,
21528.543307086613,4995.0415831723931,2032,Lightning Blackened Chain Coif,10000.0,0.0,18644.067796610176,1226.0,33544,4,24,Youbetterdont,10000
20254.264853977846,12023.409764307979,3972,Skullcap of Contemplation,12500.0,0.0,14716.58227848101,1072.0,15360,4,25,Bankoflazarus,12500
14209.302325581397,2429.9236127438007,989,Coif of Flowing Time,14000.0,0.0,14678.646934460889,1023.5,33695,4,26,Jibberzales,14000
19999.999999999993,10003.176115690687,1575,Cap of Flowing Time,,,19326.923076923082,1017.0,50175,4,27,,
15053.023255813954,2433.1811017950936,1075,Helm of Flowing Time,15000.0,0.0,15000.0,1008.0,151,4,28,Jibberzales,15000
12185.610010427527,4940.4340703513753,1918,Discordant Cap of Betrayal,14000.0,6001.5647411923337,13341.991341991345,1003.0,15360,4,29,Gwynnbleid,8000
15000.0,0.0,215,Nolaen's Lifereaper Circlet,,,,979.0,1024,4,30,,
15000.0,0.0,215,Nolaen's Lifereaper Circlet,,,,979.0,1024,4,30,,
19122.850122850123,2863.158842310228,407,Jennu's Circlet of Creation,,,,974.0,4096,4,32,,
19122.850122850123,2863.158842310228,407,Jennu's Circlet of Creation,,,,974.0,4096,4,32,,
4507.5628952916359,3678.25489929175,1423,Tempered Pixtt Skull Cap,,,4324.3243243243232,966.0,16480,4,34,,
16000.0,0.0,98,Trimdet's Helm of Chivalry,,,16000.0,960.0,4,4,35,,
16000.0,0.0,98,Trimdet's Helm of Chivalry,,,16000.0,960.0,4,4,35,,
15000.0,0.0,250,Luvwen's Helm of Melody,,,15000.0,960.0,128,4,35,,
15000.0,0.0,250,Luvwen's Helm of Melody,,,15000.0,960.0,128,4,35,,
16036.328871892927,284.69837313678613,523,Dakkamor's Helm of the Divine,,,16000.0,955.0,2,4,39,,
16036.328871892927,284.69837313678613,523,Dakkamor's Helm of the Divine,,,16000.0,955.0,2,4,39,,
9244.12803532009,2162.5856065586358,453,Hex-Linked Helm,,,1800.0,942.0,33544,4,41,,
14716.70648464164,6433.4042168959795,586,Blood-Glazed Helm,,,25000.0,936.0,151,4,42,,
3915.9663865546208,1844.2276491159798,595,Aged Crown of Rile,,,2500.0,836.5,65535,4,43,,
12711.83800623053,4313.0590784759088,1284,Circlet of Flowing Time,,,,808.0,15360,4,44,,
17421.052631578947,1989.3852863743361,285,Vadd's Helm of Elite Combat,,,16500.0,800.0,1,4,45,,
17421.052631578947,1989.3852863743361,285,Vadd's Helm of Elite Combat,,,16500.0,800.0,1,4,45,,
4343.2237730751931,2965.8347743783811,2221,Pixtt Brow Mesh,,,7900.0,794.0,15360,4,47,,
4410.029702970297,1471.8605239962171,202,Soft Scale Cap,,,,789.5,16480,4,48,,
114.28571428571428,53.452248382484882,14,Polished Skull Bone Cap,,,,779.0,151,4,49,,
16000.0,0.0,77,Harlad's Helm of Fury,,,,770.0,32768,4,50,,
16000.0,0.0,77,Harlad's Helm of Fury,,,,770.0,32768,4,50,,
6926.2745098039231,5175.9584634026587,510,Muramite Linked Coif,,,6900.0,767.5,33544,4,52,,
982.72884283246992,202.4388003053611,579,Frosty Coif of Recovery,,,,745.5,33544,4,53,,
2127.8099652375431,1281.384456850436,863,Dusty Cap of the Will Breaker,,,830.00000000000011,717.0,8192,4,54,,
3151.2246553122463,1504.745483389544,1233,Heretic's Hood of Darkness,,,3648.4374999999986,713.0,1024,4,55,,
2765.1750972762643,2002.360514517776,514,Orcish Tattered Shroud,,,,679.0,512,4,56,,
2000.0,0.0,308,Turban of the Rav Lord,,,2000.0,648.5,15360,4,57,,
1807.9711160964666,2332.3054582618765,3566,Discord-Infested Skullcap,,,2039.9532710280375,613.5,16480,4,58,,
2015.0535331905785,1619.1693308267572,934,Helm of Battle Meditation,,,3000.0,602.5,151,4,59,,
1358.2511210762334,814.30622371487766,892,Dented Draconian Helm,,,461.76470588235281,599.5,151,4,60,,
